,parsing_datetime,code,type,strike,T,bid,ask,BA,volume,mid,spread_pct,moneyness
477,2026-02-25 23:03:56.869914,SR110CI8,CALL,110.0,2.565,0.0,0.0,317.09,0,0.0,,2.8826363636363634
478,2026-02-25 23:03:57.137145,SR305CC8,CALL,305.0,2.048,0.0,0.0,317.09,0,0.0,,1.039639344262295
479,2026-02-25 23:03:57.406039,SR350CF6,CALL,350.0,0.304,1.0,11.0,317.09,40,6.0,1.6666666666666667,0.9059714285714285
480,2026-02-25 23:03:57.678455,SR235CL9,CALL,235.0,3.811,0.0,0.0,317.09,0,0.0,,1.34931914893617
481,2026-02-25 23:03:57.955718,SR290CX9,PUT,290.0,3.811,0.0,0.0,317.09,0,0.0,,1.0934137931034482
482,2026-02-25 23:03:58.227278,SR260CR9,PUT,260.0,3.313,0.0,0.0,317.09,0,0.0,,1.219576923076923
483,2026-02-25 23:03:58.496814,SR350CD6,CALL,350.0,0.131,0.0,12.61,317.09,0,6.305,2.0,0.9059714285714285
484,2026-02-25 23:03:58.769130,SR200CF8,CALL,200.0,2.316,0.0,0.0,317.08,0,0.0,,1.5854
485,2026-02-25 23:03:59.041000,SR340CO6,PUT,340.0,0.055,19.94,20.97,317.08,201,20.455,0.05035443656807615,0.9325882352941176
486,2026-02-25 23:03:59.309674,SR325CO0,PUT,325.0,4.06,0.0,0.0,317.08,0,0.0,,0.9756307692307692
487,2026-02-25 23:03:59.582065,SR150CF8,CALL,150.0,2.316,0.0,0.0,317.08,0,0.0,,2.1138666666666666
488,2026-02-25 23:03:59.856044,SR115CO9,PUT,115.0,3.064,0.0,0.0,317.08,0,0.0,,2.757217391304348
489,2026-02-25 23:04:00.132062,SR280CO6B,PUT,280.0,0.036,0.0,1.19,317.08,0,0.595,2.0,1.1324285714285713
490,2026-02-25 23:04:00.422709,SR390CC8,CALL,390.0,2.048,0.0,0.0,317.08,0,0.0,,0.813025641025641
491,2026-02-25 23:04:00.684864,SR255CF8,CALL,255.0,2.316,0.0,0.0,317.08,0,0.0,,1.2434509803921567
492,2026-02-25 23:04:00.944379,SR235CL8,CALL,235.0,2.815,0.0,0.0,317.08,0,0.0,,1.3492765957446808
493,2026-02-25 23:04:01.209395,SR205CX9,PUT,205.0,3.811,0.0,0.0,317.08,0,0.0,,1.546731707317073
494,2026-02-25 23:04:01.474555,SR300CC6B,CALL,300.0,0.036,18.31,20.2,317.08,800,19.255,0.09815632303297848,1.0569333333333333
495,2026-02-25 23:04:01.747279,SR110CU9,PUT,110.0,3.562,0.0,0.0,317.08,0,0.0,,2.8825454545454545
496,2026-02-25 23:04:02.015417,SR280CR8,PUT,280.0,2.316,0.0,0.0,317.08,0,0.0,,1.1324285714285713
497,2026-02-25 23:04:02.288036,SR275CI9,CALL,275.0,3.562,0.0,0.0,317.08,0,0.0,,1.1530181818181817
498,2026-02-25 23:04:02.561143,SR230CF9,CALL,230.0,3.313,0.0,0.0,317.08,0,0.0,,1.378608695652174
499,2026-02-25 23:04:02.827977,SR240CU8,PUT,240.0,2.565,0.0,0.0,317.08,0,0.0,,1.3211666666666666
500,2026-02-25 23:04:03.109812,SR120CO9,PUT,120.0,3.064,0.0,0.0,317.08,0,0.0,,2.642333333333333
501,2026-02-25 23:04:03.382067,SR200CX9,PUT,200.0,3.811,0.0,0.0,317.08,0,0.0,,1.5854
502,2026-02-25 23:04:03.673235,SR250CO9,PUT,250.0,3.064,0.0,0.0,317.08,0,0.0,,1.26832
503,2026-02-25 23:04:03.954759,SR80CU9,PUT,80.0,3.562,0.0,0.0,317.06,0,0.0,,3.96325
504,2026-02-25 23:04:04.223255,SR315CL8,CALL,315.0,2.815,0.0,0.0,317.06,0,0.0,,1.0065396825396826
505,2026-02-25 23:04:04.494412,SR330CU6,PUT,330.0,0.553,0.0,48.0,317.06,0,24.0,2.0,0.9607878787878787
506,2026-02-25 23:04:04.756593,SR230CU8,PUT,230.0,2.565,0.0,0.0,317.04,0,0.0,,1.3784347826086958
507,2026-02-25 23:04:05.024603,SR130CR9,PUT,130.0,3.313,0.0,0.0,317.04,0,0.0,,2.438769230769231
508,2026-02-25 23:04:05.294068,SR205CL8,CALL,205.0,2.815,0.0,0.0,317.04,0,0.0,,1.5465365853658537
509,2026-02-25 23:04:05.577881,SR280CL8,CALL,280.0,2.815,0.0,0.0,317.04,0,0.0,,1.1322857142857143
510,2026-02-25 23:04:05.847710,SR145CC8,CALL,145.0,2.048,0.0,0.0,317.04,0,0.0,,2.1864827586206896
511,2026-02-25 23:04:06.112516,SR225CX7,PUT,225.0,1.799,0.0,0.0,317.04,0,0.0,,1.4090666666666667
512,2026-02-25 23:04:06.377076,SR185CC0,CALL,185.0,4.06,0.0,0.0,317.04,0,0.0,,1.7137297297297298
513,2026-02-25 23:04:06.640882,SR260CX9,PUT,260.0,3.811,0.0,0.0,317.04,0,0.0,,1.2193846153846155
514,2026-02-25 23:04:06.905329,SR300CU8,PUT,300.0,2.565,0.0,0.0,317.04,0,0.0,,1.0568
515,2026-02-25 23:04:07.170439,SR125CU9,PUT,125.0,3.562,0.0,0.0,317.04,0,0.0,,2.5363200000000004
516,2026-02-25 23:04:07.439399,SR310CC0,CALL,310.0,4.06,0.0,0.0,317.04,0,0.0,,1.022709677419355
517,2026-02-25 23:04:07.702180,SR340CO9,PUT,340.0,3.064,0.0,0.0,317.04,0,0.0,,0.9324705882352942
518,2026-02-25 23:04:07.970282,SR225CO9,PUT,225.0,3.064,0.0,0.0,317.06,0,0.0,,1.4091555555555555
519,2026-02-25 23:04:08.242706,SR310CC8,CALL,310.0,2.048,0.0,0.0,317.06,0,0.0,,1.0227741935483872
520,2026-02-25 23:04:08.511237,SR140CI9,CALL,140.0,3.562,0.0,0.0,317.06,0,0.0,,2.2647142857142857
521,2026-02-25 23:04:08.765972,SR85CC0,CALL,85.0,4.06,0.0,0.0,317.06,0,0.0,,3.7301176470588238
522,2026-02-25 23:04:09.031665,SR95CL8,CALL,95.0,2.815,0.0,0.0,317.06,0,0.0,,3.337473684210526
523,2026-02-25 23:04:09.306579,SR400CF8,CALL,400.0,2.316,0.0,0.0,317.06,0,0.0,,0.79265
524,2026-02-25 23:04:09.570502,SR80CL9,CALL,80.0,3.811,0.0,0.0,317.06,0,0.0,,3.96325
525,2026-02-25 23:04:09.835987,SR240CO9,PUT,240.0,3.064,0.0,0.0,317.06,0,0.0,,1.3210833333333334
526,2026-02-25 23:04:10.117575,SR215CL8,CALL,215.0,2.815,0.0,0.0,317.06,0,0.0,,1.4746976744186047
527,2026-02-25 23:04:10.383026,SR355CL8,CALL,355.0,2.815,0.0,0.0,317.06,0,0.0,,0.8931267605633803
528,2026-02-25 23:04:10.648247,SR200CX8,PUT,200.0,2.815,0.0,0.0,317.06,0,0.0,,1.5853
529,2026-02-25 23:04:10.915792,SR85CU9,PUT,85.0,3.562,0.0,0.0,317.06,0,0.0,,3.7301176470588238
530,2026-02-25 23:04:11.215484,SR205CO0,PUT,205.0,4.06,0.0,0.0,317.06,0,0.0,,1.5466341463414635
531,2026-02-25 23:04:11.482111,SR370CO6,PUT,370.0,0.055,49.48,49.82,317.06,0,49.65,0.006847935548841962,0.8569189189189189
532,2026-02-25 23:04:11.743095,SR280CF9,CALL,280.0,3.313,0.0,0.0,317.06,0,0.0,,1.1323571428571428
533,2026-02-25 23:04:12.011113,SR265CO9,PUT,265.0,3.064,0.0,0.0,317.06,0,0.0,,1.1964528301886792
534,2026-02-25 23:04:12.301015,SR240CL8,CALL,240.0,2.815,0.0,0.0,317.06,0,0.0,,1.3210833333333334
535,2026-02-25 23:04:12.564390,SR205CO8,PUT,205.0,2.048,0.0,0.0,317.06,0,0.0,,1.5466341463414635
536,2026-02-25 23:04:12.869244,SR100CX8,PUT,100.0,2.815,0.0,0.0,317.06,0,0.0,,3.1706
537,2026-02-25 23:04:13.150301,SR350CI9,CALL,350.0,3.562,0.0,0.0,317.06,0,0.0,,0.9058857142857143
538,2026-02-25 23:04:13.416049,SR315CO0,PUT,315.0,4.06,0.0,0.0,317.06,0,0.0,,1.0065396825396826
539,2026-02-25 23:04:13.683847,SR130CO9,PUT,130.0,3.064,0.0,0.0,317.06,0,0.0,,2.4389230769230767
540,2026-02-25 23:04:13.953981,SR180CX9,PUT,180.0,3.811,0.0,0.0,317.06,0,0.0,,1.7614444444444444
541,2026-02-25 23:04:14.217039,SR230CX8,PUT,230.0,2.815,0.0,0.0,317.06,0,0.0,,1.3785217391304347
542,2026-02-25 23:04:14.478002,SR295CX8,PUT,295.0,2.815,0.0,0.0,317.06,0,0.0,,1.074779661016949
543,2026-02-25 23:04:14.753222,SR315CR9,PUT,315.0,3.313,0.0,0.0,317.06,0,0.0,,1.0065396825396826
544,2026-02-25 23:04:15.017167,SR105CC9,CALL,105.0,3.064,0.0,0.0,317.06,0,0.0,,3.0196190476190474
545,2026-02-25 23:04:15.276259,SR310CC9,CALL,310.0,3.064,0.0,0.0,317.06,0,0.0,,1.0227741935483872
546,2026-02-25 23:04:15.541092,SR290CC6B,CALL,290.0,0.036,28.13,30.01,317.06,0,29.07,0.06467148262813906,1.0933103448275863
547,2026-02-25 23:04:15.817146,SR255CL8,CALL,255.0,2.815,0.0,0.0,317.06,0,0.0,,1.243372549019608
548,2026-02-25 23:04:16.082078,SR225CI8,CALL,225.0,2.565,0.0,0.0,317.06,0,0.0,,1.4091555555555555
549,2026-02-25 23:04:16.354963,SR250CU8,PUT,250.0,2.565,0.0,0.0,317.06,0,0.0,,1.26824
550,2026-02-25 23:04:16.629783,SR225CR9,PUT,225.0,3.313,0.0,0.0,317.06,0,0.0,,1.4091555555555555
551,2026-02-25 23:04:16.893510,SR245CI8,CALL,245.0,2.565,0.0,0.0,317.06,0,0.0,,1.294122448979592
552,2026-02-25 23:04:17.159172,SR170CX8,PUT,170.0,2.815,0.0,0.0,317.06,0,0.0,,1.8650588235294119
553,2026-02-25 23:04:17.431207,SR170CO9,PUT,170.0,3.064,0.0,0.0,317.06,0,0.0,,1.8650588235294119
554,2026-02-25 23:04:17.689924,SR300CO9,PUT,300.0,3.064,0.0,0.0,317.06,0,0.0,,1.0568666666666666
555,2026-02-25 23:04:17.953989,SR300CC8,CALL,300.0,2.048,0.0,0.0,317.06,0,0.0,,1.0568666666666666
556,2026-02-25 23:04:18.216841,SR270CP6,PUT,270.0,0.131,0.0,1.21,317.06,0,0.605,2.0,1.1742962962962964
557,2026-02-25 23:04:18.485665,SR230CC9,CALL,230.0,3.064,0.0,0.0,317.06,0,0.0,,1.3785217391304347
558,2026-02-25 23:04:18.771609,SR230CR9,PUT,230.0,3.313,0.0,0.0,317.06,0,0.0,,1.3785217391304347
559,2026-02-25 23:04:19.172813,SR275CC8,CALL,275.0,2.048,0.0,0.0,317.06,0,0.0,,1.1529454545454545
560,2026-02-25 23:04:19.436682,SR240CU6,PUT,240.0,0.553,0.0,0.0,317.06,0,0.0,,1.3210833333333334
561,2026-02-25 23:04:19.700425,SR105CF9,CALL,105.0,3.313,0.0,0.0,317.06,0,0.0,,3.0196190476190474
562,2026-02-25 23:04:19.965373,SR185CC8,CALL,185.0,2.048,0.0,0.0,317.06,0,0.0,,1.7138378378378378
563,2026-02-25 23:04:20.242957,SR105CX8,PUT,105.0,2.815,0.0,0.0,317.06,0,0.0,,3.0196190476190474
564,2026-02-25 23:04:20.511414,SR345CC8,CALL,345.0,2.048,0.0,0.0,317.06,0,0.0,,0.9190144927536232
565,2026-02-25 23:04:20.774361,SR165CC8,CALL,165.0,2.048,0.0,0.0,317.06,0,0.0,,1.9215757575757575
566,2026-02-25 23:04:21.041072,SR275CI8,CALL,275.0,2.565,0.0,0.0,317.06,0,0.0,,1.1529454545454545
567,2026-02-25 23:04:21.305193,SR125CO0,PUT,125.0,4.06,0.0,0.0,317.06,0,0.0,,2.53648
568,2026-02-25 23:04:21.571087,SR300CR9,PUT,300.0,3.313,0.0,0.0,317.06,0,0.0,,1.0568666666666666
569,2026-02-25 23:04:21.833127,SR105CL9,CALL,105.0,3.811,0.0,0.0,317.06,0,0.0,,3.0196190476190474
570,2026-02-25 23:04:22.097717,SR355CC9,CALL,355.0,3.064,0.0,0.0,317.06,0,0.0,,0.8931267605633803
571,2026-02-25 23:04:22.360335,SR300CL7,CALL,300.0,1.799,0.0,0.0,317.06,0,0.0,,1.0568666666666666
572,2026-02-25 23:04:22.627800,SR175CI8,CALL,175.0,2.565,0.0,0.0,317.06,0,0.0,,1.8117714285714286
573,2026-02-25 23:04:22.889951,SR310CU8,PUT,310.0,2.565,0.0,0.0,317.06,0,0.0,,1.0227741935483872
574,2026-02-25 23:04:23.156070,SR225CI9,CALL,225.0,3.562,0.0,0.0,317.06,0,0.0,,1.4091555555555555
575,2026-02-25 23:04:23.427779,SR160CF9,CALL,160.0,3.313,0.0,0.0,317.06,0,0.0,,1.981625
576,2026-02-25 23:04:23.694456,SR205CU9,PUT,205.0,3.562,0.0,0.0,317.06,0,0.0,,1.5466341463414635
577,2026-02-25 23:04:23.965449,SR130CC9,CALL,130.0,3.064,0.0,0.0,317.05,0,0.0,,2.438846153846154
578,2026-02-25 23:04:24.253630,SR225CC8,CALL,225.0,2.048,0.0,0.0,317.05,0,0.0,,1.4091111111111112
579,2026-02-25 23:04:24.530049,SR220CX7,PUT,220.0,1.799,0.0,0.0,317.04,0,0.0,,1.4410909090909092
580,2026-02-25 23:04:24.815453,SR110CO0,PUT,110.0,4.06,0.0,0.0,317.04,0,0.0,,2.8821818181818184
581,2026-02-25 23:04:25.080046,SR120CU8,PUT,120.0,2.565,0.0,0.0,317.04,0,0.0,,2.6420000000000003
582,2026-02-25 23:04:25.356107,SR200CC9,CALL,200.0,3.064,0.0,0.0,317.04,0,0.0,,1.5852000000000002
583,2026-02-25 23:04:25.630585,SR220CR8,PUT,220.0,2.316,0.0,0.0,317.04,0,0.0,,1.4410909090909092
584,2026-02-25 23:04:25.895122,SR160CO8,PUT,160.0,2.048,0.0,0.0,317.04,0,0.0,,1.9815
585,2026-02-25 23:04:26.160326,SR320CC6B,CALL,320.0,0.036,3.0,4.28,317.04,2,3.64,0.35164835164835173,0.99075
586,2026-02-25 23:04:26.432118,SR245CO8,PUT,245.0,2.048,0.0,0.0,317.04,0,0.0,,1.2940408163265307
587,2026-02-25 23:04:26.698965,SR155CF8,CALL,155.0,2.316,0.0,0.0,317.06,0,0.0,,2.0455483870967743
588,2026-02-25 23:04:26.974528,SR340CL7,CALL,340.0,1.799,0.0,0.0,317.06,0,0.0,,0.9325294117647059
589,2026-02-25 23:04:27.248060,SR300CX8,PUT,300.0,2.815,0.0,0.0,317.06,0,0.0,,1.0568666666666666
590,2026-02-25 23:04:27.516103,SR140CC8,CALL,140.0,2.048,0.0,0.0,317.06,0,0.0,,2.2647142857142857
591,2026-02-25 23:04:27.798800,SR330CC6A,CALL,330.0,0.016,0.23,0.41,317.06,33465,0.32,0.5624999999999999,0.9607878787878787
592,2026-02-25 23:04:28.073913,SR330CR8,PUT,330.0,2.316,0.0,0.0,317.06,0,0.0,,0.9607878787878787
593,2026-02-25 23:04:28.351472,SR325CF9,CALL,325.0,3.313,0.0,0.0,317.06,0,0.0,,0.9755692307692307
594,2026-02-25 23:04:28.625500,SR75CL9,CALL,75.0,3.811,0.0,0.0,317.06,0,0.0,,4.2274666666666665
595,2026-02-25 23:04:28.898811,SR355CF8,CALL,355.0,2.316,0.0,0.0,317.06,0,0.0,,0.8931267605633803
596,2026-02-25 23:04:29.172845,SR235CC8,CALL,235.0,2.048,0.0,0.0,317.06,0,0.0,,1.349191489361702
597,2026-02-25 23:04:29.439415,SR290CC8,CALL,290.0,2.048,0.0,0.0,317.06,0,0.0,,1.0933103448275863
598,2026-02-25 23:04:29.712094,SR140CR8,PUT,140.0,2.316,0.0,0.0,317.06,0,0.0,,2.2647142857142857
599,2026-02-25 23:04:29.982139,SR320CC0,CALL,320.0,4.06,0.0,0.0,317.06,0,0.0,,0.9908125
600,2026-02-25 23:04:30.254138,SR205CU8,PUT,205.0,2.565,0.0,0.0,317.06,0,0.0,,1.5466341463414635
601,2026-02-25 23:04:30.517268,SR160CU8,PUT,160.0,2.565,0.0,0.0,317.06,0,0.0,,1.981625
602,2026-02-25 23:04:30.784191,SR135CI8,CALL,135.0,2.565,0.0,0.0,317.06,0,0.0,,2.348592592592593
603,2026-02-25 23:04:31.049390,SR295CX7,PUT,295.0,1.799,0.0,0.0,317.06,0,0.0,,1.074779661016949
604,2026-02-25 23:04:31.330305,SR280CX8,PUT,280.0,2.815,0.0,0.0,317.06,0,0.0,,1.1323571428571428
605,2026-02-25 23:04:31.592889,SR335CL7,CALL,335.0,1.799,0.0,0.0,317.06,0,0.0,,0.9464477611940298
606,2026-02-25 23:04:31.859610,SR240CR8,PUT,240.0,2.316,0.0,0.0,317.06,0,0.0,,1.3210833333333334
607,2026-02-25 23:04:32.118316,SR310CI6,CALL,310.0,0.553,15.0,0.0,317.06,0,7.5,-2.0,1.0227741935483872
608,2026-02-25 23:04:32.382496,SR290CC6,CALL,290.0,0.055,29.75,30.33,317.06,699,30.04,0.01930758988015973,1.0933103448275863
609,2026-02-25 23:04:32.646526,SR320CO6A,PUT,320.0,0.016,3.64,4.11,317.06,3282,3.875,0.12129032258064522,0.9908125
610,2026-02-25 23:04:32.906358,SR115CC9,CALL,115.0,3.064,0.0,0.0,317.06,0,0.0,,2.7570434782608695
611,2026-02-25 23:04:33.165808,SR325CC0,CALL,325.0,4.06,0.0,0.0,317.06,0,0.0,,0.9755692307692307
612,2026-02-25 23:04:33.433089,SR115CC8,CALL,115.0,2.048,0.0,0.0,317.06,0,0.0,,2.7570434782608695
613,2026-02-25 23:04:33.706650,SR215CL9,CALL,215.0,3.811,0.0,0.0,317.06,0,0.0,,1.4746976744186047
614,2026-02-25 23:04:33.975504,SR235CF8,CALL,235.0,2.316,0.0,0.0,317.06,0,0.0,,1.349191489361702
615,2026-02-25 23:04:34.240765,SR345CL8,CALL,345.0,2.815,0.0,0.0,317.06,0,0.0,,0.9190144927536232
616,2026-02-25 23:04:34.510565,SR250CC6,CALL,250.0,0.055,7.5,75.0,317.06,0,41.25,1.6363636363636365,1.26824
617,2026-02-25 23:04:34.777104,SR245CO9,PUT,245.0,3.064,0.0,0.0,317.06,0,0.0,,1.294122448979592
618,2026-02-25 23:04:35.048810,SR360CX8,PUT,360.0,2.815,0.0,0.0,317.06,0,0.0,,0.8807222222222222
619,2026-02-25 23:04:35.314122,SR315CF8,CALL,315.0,2.316,0.0,0.0,317.06,0,0.0,,1.0065396825396826
620,2026-02-25 23:04:35.575071,SR355CU9,PUT,355.0,3.562,0.0,0.0,317.06,0,0.0,,0.8931267605633803
621,2026-02-25 23:04:35.857124,SR220CI9,CALL,220.0,3.562,0.0,0.0,317.06,0,0.0,,1.4411818181818181
622,2026-02-25 23:04:36.126693,SR230CU9,PUT,230.0,3.562,0.0,0.0,317.06,0,0.0,,1.3785217391304347
623,2026-02-25 23:04:36.400462,SR100CL9,CALL,100.0,3.811,0.0,0.0,317.06,0,0.0,,3.1706
624,2026-02-25 23:04:36.664230,SR140CF8,CALL,140.0,2.316,0.0,0.0,317.06,0,0.0,,2.2647142857142857
625,2026-02-25 23:04:36.945834,SR290CP6,PUT,290.0,0.131,0.0,0.72,317.06,5000,0.36,2.0,1.0933103448275863
626,2026-02-25 23:04:37.210321,SR115CL9,CALL,115.0,3.811,0.0,0.0,317.06,0,0.0,,2.7570434782608695
627,2026-02-25 23:04:37.490685,SR135CC8,CALL,135.0,2.048,0.0,0.0,317.06,0,0.0,,2.348592592592593
628,2026-02-25 23:04:37.762404,SR130CO8,PUT,130.0,2.048,0.0,0.0,317.06,0,0.0,,2.4389230769230767
629,2026-02-25 23:04:38.041204,SR330CX8,PUT,330.0,2.815,0.0,0.0,317.06,0,0.0,,0.9607878787878787
630,2026-02-25 23:04:38.314398,SR205CF8,CALL,205.0,2.316,0.0,0.0,317.06,0,0.0,,1.5466341463414635
631,2026-02-25 23:04:38.590513,SR380CX8,PUT,380.0,2.815,0.0,0.0,317.06,0,0.0,,0.8343684210526315
632,2026-02-25 23:04:38.876292,SR310CL8,CALL,310.0,2.815,0.0,0.0,317.06,0,0.0,,1.0227741935483872
633,2026-02-25 23:04:39.158573,SR350CC6,CALL,350.0,0.055,0.06,0.62,317.06,0,0.33999999999999997,1.6470588235294121,0.9058857142857143
634,2026-02-25 23:04:39.431076,SR195CL9,CALL,195.0,3.811,0.0,0.0,317.06,0,0.0,,1.625948717948718
635,2026-02-25 23:04:39.698819,SR200CC0,CALL,200.0,4.06,0.0,0.0,317.06,0,0.0,,1.5853
636,2026-02-25 23:04:40.252225,SR85CR9,PUT,85.0,3.313,0.0,0.0,317.06,0,0.0,,3.7301176470588238
637,2026-02-25 23:04:40.543196,SR330CL9,CALL,330.0,3.811,0.0,0.0,317.06,0,0.0,,0.9607878787878787
638,2026-02-25 23:04:40.809212,SR320CF8,CALL,320.0,2.316,0.0,0.0,317.04,0,0.0,,0.99075
639,2026-02-25 23:04:41.089227,SR190CX9,PUT,190.0,3.811,0.0,0.0,317.04,0,0.0,,1.6686315789473685
640,2026-02-25 23:04:41.364421,SR220CF8,CALL,220.0,2.316,0.0,0.0,317.04,0,0.0,,1.4410909090909092
641,2026-02-25 23:04:41.635889,SR375CR9,PUT,375.0,3.313,0.0,0.0,317.04,0,0.0,,0.8454400000000001
642,2026-02-25 23:04:41.945466,SR370CP6,PUT,370.0,0.131,0.0,0.0,317.06,0,0.0,,0.8569189189189189
643,2026-02-25 23:04:42.232110,SR110CI9,CALL,110.0,3.562,0.0,0.0,317.06,0,0.0,,2.8823636363636362
644,2026-02-25 23:04:42.499866,SR115CI8,CALL,115.0,2.565,0.0,0.0,317.06,0,0.0,,2.7570434782608695
645,2026-02-25 23:04:42.775532,SR270CC6B,CALL,270.0,0.036,2.44,979.2,317.06,0,490.82000000000005,1.9900574548714394,1.1742962962962964
646,2026-02-25 23:04:43.053455,SR375CI8,CALL,375.0,2.565,0.0,0.0,317.06,0,0.0,,0.8454933333333333
647,2026-02-25 23:04:43.326731,SR270CC9,CALL,270.0,3.064,0.0,0.0,317.06,0,0.0,,1.1742962962962964
648,2026-02-25 23:04:43.600873,SR135CO9,PUT,135.0,3.064,0.0,0.0,317.06,0,0.0,,2.348592592592593
649,2026-02-25 23:04:43.886565,SR310CO0,PUT,310.0,4.06,0.0,0.0,317.06,0,0.0,,1.0227741935483872
650,2026-02-25 23:04:44.179898,SR280CC6B,CALL,280.0,0.036,1.95,782.8,317.06,0,392.375,1.9900605288308375,1.1323571428571428
651,2026-02-25 23:04:44.446739,SR290CU6,PUT,290.0,0.553,0.0,0.0,317.06,0,0.0,,1.0933103448275863
652,2026-02-25 23:04:44.720558,SR320CI6,CALL,320.0,0.553,6.0,0.0,317.06,0,3.0,-2.0,0.9908125
653,2026-02-25 23:04:44.990539,SR305CC9,CALL,305.0,3.064,0.0,0.0,317.06,0,0.0,,1.0395409836065574
654,2026-02-25 23:04:45.260872,SR225CX8,PUT,225.0,2.815,0.0,0.0,317.06,0,0.0,,1.4091555555555555
655,2026-02-25 23:04:45.528505,SR85CL9,CALL,85.0,3.811,0.0,0.0,317.06,0,0.0,,3.7301176470588238
656,2026-02-25 23:04:45.798828,SR360CC8,CALL,360.0,2.048,0.0,0.0,317.06,0,0.0,,0.8807222222222222
657,2026-02-25 23:04:46.063050,SR145CU8,PUT,145.0,2.565,0.0,0.0,317.06,0,0.0,,2.1866206896551725
658,2026-02-25 23:04:46.337318,SR320CX9,PUT,320.0,3.811,0.0,0.0,317.06,0,0.0,,0.9908125
659,2026-02-25 23:04:46.613188,SR365CO8,PUT,365.0,2.048,0.0,0.0,317.06,0,0.0,,0.8686575342465753
660,2026-02-25 23:04:46.886221,SR355CI9,CALL,355.0,3.562,0.0,0.0,317.06,0,0.0,,0.8931267605633803
661,2026-02-25 23:04:47.151079,SR95CC9,CALL,95.0,3.064,0.0,0.0,317.06,0,0.0,,3.337473684210526
662,2026-02-25 23:04:47.419571,SR140CC9,CALL,140.0,3.064,0.0,0.0,317.06,0,0.0,,2.2647142857142857
663,2026-02-25 23:04:47.687632,SR325CL8,CALL,325.0,2.815,0.0,0.0,317.06,0,0.0,,0.9755692307692307
664,2026-02-25 23:04:47.945340,SR275CL9,CALL,275.0,3.811,0.0,0.0,317.06,0,0.0,,1.1529454545454545
665,2026-02-25 23:04:48.216740,SR400CI9,CALL,400.0,3.562,0.0,0.0,317.06,0,0.0,,0.79265
666,2026-02-25 23:04:48.484341,SR195CL8,CALL,195.0,2.815,0.0,0.0,317.06,0,0.0,,1.625948717948718
667,2026-02-25 23:04:48.750430,SR265CC0,CALL,265.0,4.06,0.0,0.0,317.06,0,0.0,,1.1964528301886792
668,2026-02-25 23:04:49.017214,SR210CF9,CALL,210.0,3.313,0.0,0.0,317.06,0,0.0,,1.5098095238095237
669,2026-02-25 23:04:49.281257,SR230CO8,PUT,230.0,2.048,0.0,0.0,317.06,0,0.0,,1.3785217391304347
670,2026-02-25 23:04:49.548448,SR350CX9,PUT,350.0,3.811,0.0,0.0,317.06,0,0.0,,0.9058857142857143
671,2026-02-25 23:04:49.929809,SR325CC9,CALL,325.0,3.064,0.0,0.0,317.06,0,0.0,,0.9755692307692307
672,2026-02-25 23:04:50.198847,SR225CF8,CALL,225.0,2.316,0.0,0.0,317.06,0,0.0,,1.4091555555555555
673,2026-02-25 23:04:50.479990,SR300CF9,CALL,300.0,3.313,0.0,0.0,317.06,0,0.0,,1.0568666666666666
674,2026-02-25 23:04:50.751865,SR215CO8,PUT,215.0,2.048,0.0,0.0,317.06,0,0.0,,1.4746976744186047
675,2026-02-25 23:04:51.017206,SR190CU9,PUT,190.0,3.562,0.0,0.0,317.06,0,0.0,,1.668736842105263
676,2026-02-25 23:04:51.282908,SR275CO8,PUT,275.0,2.048,0.0,0.0,317.06,0,0.0,,1.1529454545454545
677,2026-02-25 23:04:51.552272,SR145CC9,CALL,145.0,3.064,0.0,0.0,317.06,0,0.0,,2.1866206896551725
678,2026-02-25 23:04:51.821477,SR340CL8,CALL,340.0,2.815,0.0,0.0,317.06,0,0.0,,0.9325294117647059
679,2026-02-25 23:04:52.085708,SR135CR9,PUT,135.0,3.313,0.0,0.0,317.06,0,0.0,,2.348592592592593
680,2026-02-25 23:04:52.355915,SR245CR8,PUT,245.0,2.316,0.0,0.0,317.06,0,0.0,,1.294122448979592
681,2026-02-25 23:04:52.624278,SR230CC0,CALL,230.0,4.06,0.0,0.0,317.06,0,0.0,,1.3785217391304347
682,2026-02-25 23:04:52.892045,SR285CR9,PUT,285.0,3.313,0.0,0.0,317.06,0,0.0,,1.1124912280701755
683,2026-02-25 23:04:53.166178,SR110CX9,PUT,110.0,3.811,0.0,0.0,317.06,0,0.0,,2.8823636363636362
684,2026-02-25 23:04:53.439401,SR190CL9,CALL,190.0,3.811,0.0,0.0,317.06,0,0.0,,1.668736842105263
685,2026-02-25 23:04:53.706086,SR165CO9,PUT,165.0,3.064,0.0,0.0,317.06,0,0.0,,1.9215757575757575
686,2026-02-25 23:04:53.981106,SR295CF9,CALL,295.0,3.313,0.0,0.0,317.06,0,0.0,,1.074779661016949
687,2026-02-25 23:04:54.259905,SR275CR8,PUT,275.0,2.316,0.0,0.0,317.06,0,0.0,,1.1529454545454545
688,2026-02-25 23:06:00.874768,SR125CI9,CALL,125.0,3.562,135.0,0.0,317.06,0,67.5,-2.0,2.53648
689,2026-02-25 23:06:01.430402,SR185CU9,PUT,185.0,3.562,0.0,0.0,317.06,0,0.0,,1.7138378378378378
690,2026-02-25 23:06:01.906820,SR350CI8,CALL,350.0,2.565,0.0,0.0,317.06,0,0.0,,0.9058857142857143
